86 69
87 no
88 no
89 68
90 70
91 72
92 no
93 70
94 56
95 no
96 75
97 75
98 no
99 55
100 63
101 38
1 no
2 no
3 no
4 no
5 75
6 75
7 75
8 75
9 75
10 62
11 66
12 72
13 68
14 no
15 75
16 75
17 75
18 68
19 75
20 61
21 73
22 75
23 75
24 69
25 no
26 72
27 68
28 71
29 75
30 75
31 75
32 70
33 no
34 32
35 75
36 68
37 no
38 no
39 75
40 no
41 75
42 no
43 75
44 71
45 72
46 75
47 no
48 66
49 67
50 no
51 no
52 71
53 70
54 no
55 75
56 69
57 75
58 no
59 67
60 no
61 69
62 72
63 no
64 65
65 no
66 60
67 67
68 63
69 63
70 68
71 65
72 75
73 65
74 61
75 61
76 no
77 67
78 65
79 no
80 53
81 no
82 61
83 73
84 61
85 73
86 68
87 no
88 no
89 69
90 70
91 75
92 no
93 69
94 64
95 no
96 75
97 75
98 no
99 57
100 63
101 46
1 no
2 no
3 no
4 no
5 75
6 75
7 75
8 75
9 75
10 48
11 68
12 72
13 68
14 no
15 72
16 75
17 75
18 68
19 75
20 65
21 73
22 75
23 75
24 69
25 no
26 74
27 69
28 70
29 74
30 75
31 75
32 69
33 no
34 38
35 75
36 69
37 no
38 no
39 75
40 no
41 75
42 no
43 75
44 71
45 73
46 75
47 no
48 66
49 68
50 no
51 no
52 70
53 70
54 no
55 75
56 68
57 75
58 no
59 67
60 no
61 69
62 73
63 no
64 66
65 no
66 60
67 68
68 62
69 62
70 65
71 63
72 75
73 65
74 60
75 61
76 no
77 68
78 65
79 no
80 62
81 no
82 59
83 72
84 59
85 73
86 68
87 no
88 no
89 69
90 70
91 75
92 no
93 67
94 63
95 no
96 74
97 73
98 no
99 58
100 63
101 46
1 no
2 no
3 no
4 no
5 75
6 75
7 75
8 75
9 75
10 64
11 59
12 69
13 67
14 no
15 72
16 75
17 75
18 70
19 75
20 67
21 73
22 75
23 75
24 69
25 no
26 75
27 67
28 70
29 74
30 74
31 75
32 68
33 no
34 47
35 75
36 70
37 no
38 no
39 75
40 no
41 75
42 no
43 74
44 70
45 74
46 74
47 no
48 65
49 69
50 no
51 no
52 70
53 69
54 no
55 75
56 66
57 75
58 no
59 69
60 no
61 71
62 72
63 no
64 66
65 no
66 75
67 68
68 62
69 63
70 72
71 63
72 75
73 63
74 55
75 57
76 no
77 67
78 66
79 no
80 58
81 no
82 60
83 71
84 60
85 71
86 68
87 no
88 no
89 70
90 70
91 75
92 no
93 66
94 75
95 no
96 74
97 73
98 no
99 56
100 61
101 42
1 no
2 no
3 no
4 no
5 75
6 75
7 75
8 75
9 75
10 65
11 73
12 69
13 66
14 no
15 72
16 75
17 73
18 70
19 75
20 65
21 73
22 75
23 75
24 70
25 no
26 75
27 72
28 73
29 73
30 74
31 75
32 67
33 no
34 47
35 75
36 71
37 no
38 no
39 75
40 no
41 75
42 no
43 74
44 71
45 71
46 74
47 no
48 67
49 69
50 no
51 no
52 70
53 70
54 no
55 75
56 66
57 75
58 no
59 69
60 no
61 72
62 73
63 no
64 67
65 no
66 61
67 69
68 63
69 65
70 75
71 64
72 75
73 64
74 55
75 58
76 no
77 64
78 62
79 no
80 57
81 no
82 59
83 70
84 59
85 73
86 68
87 no
88 no
89 70
90 70
91 72
92 no
93 67
94 74
95 no
96 75
97 72
98 no
99 57
100 61
101 37
1 no
2 no
3 no
4 no
5 75
6 74
7 75
8 75
9 75
10 61
11 65
12 71
13 65
14 no
15 71
16 75
17 73
18 70
19 75
20 59
21 75
22 75
23 75
24 71
25 no
26 75
27 73
28 73
29 74
30 75
31 75
32 65
33 no
34 48
35 72
36 69
37 no
38 no
39 73
40 no
41 75
42 no
43 73
44 70
45 70
46 73
47 no
48 68
49 69
50 no
51 no
52 69
53 69
54 no
55 75
56 68
57 75
58 no
59 68
60 no
61 72
62 73
63 no
64 67
65 no
66 63
67 70
68 61
69 65
70 75
71 65
72 75
73 65
74 57
75 59
76 no
77 64
78 62
79 no
80 65
81 no
82 60
83 69
84 59
85 73
86 68
87 no
88 no
89 70
90 71
91 72
92 no
93 68
94 75
95 no
96 74
97 72
98 no
99 60
100 61
101 41
1 no
2 no
3 no
4 no
5 75
6 74
7 75
8 75
9 71
10 69
11 70
12 72
13 67
14 no
15 69
16 75
17 73
18 71
19 75
20 59
21 75
22 75
23 75
24 73
25 no
26 75
27 74
28 74
29 74
30 75
31 75
32 67
33 no
34 47
35 73
36 66
37 no
38 no
39 71
40 no
41 73
42 no
43 74
44 64
45 74
46 72
47 no
48 68
49 68
50 no
51 no
52 69
53 68
54 no
55 75
56 66
57 75
58 no
59 67
60 no
61 71
62 71
63 no
64 68
65 no
66 72
67 70
68 63
69 65
70 68
71 64
72 75
73 65
74 58
75 59
76 no
77 65
78 62
79 no
80 61
81 no
82 60
83 70
84 58
85 74
86 68
87 no
88 no
89 70
90 72
91 72
92 no
93 68
94 59
95 no
96 74
97 72
98 no
99 61
100 60
101 41
1 no
2 no
3 no
4 no
5 75
6 74
7 75
8 75
9 71
10 58
11 74
12 73
13 67
14 no
15 70
16 73
17 73
18 70
19 75
20 61
21 75
22 75
23 75
24 73
25 no
26 75
27 71
28 75
29 74
30 75
31 75
32 69
33 no
34 49
35 74
36 66
37 no
38 no
39 70
40 no
41 71
42 no
43 74
44 65
45 68
46 70
47 no
48 68
49 69
50 no
51 no
52 69
53 68
54 no
55 75
56 64
57 75
58 no
59 67
60 no
61 70
62 70
63 no
64 69
65 no
66 66
67 71
68 63
69 68
70 75
71 64
72 75
73 65
74 57
75 59
76 no
77 64
78 66
79 no
80 67
81 no
82 60
83 70
84 58
85 73
86 69
87 no
88 no
89 70
90 73
91 69
92 no
93 68
94 57
95 no
96 75
97 72
98 no
99 58
100 59
101 42
1 no
2 no
3 no
4 no
5 75
6 74
7 75
8 75
9 71
10 62
11 68
12 70
13 67
14 no
15 71
16 74
17 73
18 68
19 75
20 67
21 75
22 75
23 75
24 74
25 no
26 75
27 73
28 75
29 75
30 75
31 75
32 70
33 no
34 75
35 74
36 66
37 no
38 no
39 68
40 no
41 71
42 no
43 73
44 65
45 67
46 68
47 no
48 71
49 68
50 no
51 no
52 70
53 66
54 no
55 75
56 64
57 75
58 no
59 66
60 no
61 71
62 70
63 no
64 67
65 no
66 64
67 71
68 64
69 70
70 74
71 65
72 75
73 66
74 59
75 60
76 no
77 65
78 68
79 no
80 62
81 no
82 62
83 70
84 59
85 71
86 69
87 no
88 no
89 69
90 73
91 72
92 no
93 67
94 60
95 no
96 75
97 72
98 no
99 56
100 59
101 35
1 no
2 no
3 no
4 no
5 75
6 73
7 75
8 75
9 72
10 62
11 71
12 72
13 65
14 no
15 72
16 75
17 74
18 69
19 75
20 70
21 75
22 75
23 75
24 74
25 no
26 75
27 74
28 75
29 74
30 75
31 75
32 71
33 no
34 75
35 75
36 69
37 no
38 no
39 69
40 no
41 70
42 no
43 73
44 64
45 66
46 68
47 no
48 67
49 68
50 no
51 no
52 70
53 67
54 no
55 75
56 46
57 75
58 no
59 65
60 no
61 70
62 70
63 no
64 67
65 no
66 68
67 70
68 63
69 70
70 65
71 67
72 75
73 67
74 63
75 62
76 no
77 65
78 70
79 no
80 66
81 no
82 62
83 70
84 59
85 72
86 69
87 no
88 no
89 69
90 74
91 70
92 no
93 68
94 63
95 no
96 75
97 72
98 no
99 59
100 60
101 no
1 no
2 no
3 no
4 no
5 75
6 74
7 75
8 75
9 71
10 64
11 75
12 72
13 66
14 no
15 72
16 75
17 75
18 69
19 75
20 70
21 75
22 75
23 75
24 72
25 no
26 75
27 69
28 75
29 75
30 75
31 75
32 74
33 no
34 75
35 75
36 71
37 no
38 no
39 69
40 no
41 70
42 no
43 72
44 64
45 66
46 67
47 no
48 66
49 68
50 no
51 no
52 70
53 67
54 no
55 74
56 45
57 75
58 no
59 64
60 no
61 69
62 69
63 no
64 66
65 no
66 75
67 69
68 63
69 68
70 75
71 67
72 75
73 67
74 64
75 63
76 no
77 67
78 72
79 no
80 68
81 no
82 63
83 69
84 60
85 72
86 69
87 no
88 no
89 70
90 74
91 no
92 no
93 68
94 64
95 no
96 75
97 72
98 no
99 57
100 60
101 37
1 no
2 no
3 no
4 no
5 75
6 75
7 75
8 75
9 71
10 65
11 72
12 71
13 66
14 no
15 71
16 75
17 75
18 70
19 75
20 68
21 75
22 75
23 75
24 72
25 no
26 75
27 72
28 75
29 75
30 75
31 75
32 74
33 no
34 46
35 75
36 73
37 no
38 no
39 72
40 no
41 70
42 no
43 72
44 65
45 65
46 68
47 no
48 66
49 67
50 no
51 no
52 68
53 66
54 no
55 74
56 44
57 75
58 no
59 66
60 no
61 69
62 69
63 no
64 66
65 no
66 59
67 70
68 65
69 70
70 70
71 67
72 75
73 67
74 62
75 63
76 no
77 68
78 71
79 no
80 65
81 no
82 62
83 70
84 60
85 72
86 68
87 no
88 no
89 70
90 75
91 65
92 no
93 68
94 64
95 no
96 75
97 72
98 no
99 56
100 59
101 39
1 no
2 no
3 no
4 no
5 75
6 75
7 75
8 75
9 74
10 62
11 69
12 70
13 66
14 no
15 73
16 75
17 75
18 70
19 75
20 62
21 75
22 75
23 75
24 70
25 no
26 75
27 60
28 75
29 75
30 75
31 75
32 73
33 no
34 46
35 75
36 74
37 no
38 no
39 74
40 no
41 75
42 no
43 73
44 71
45 60
46 68
47 no
48 65
49 66
50 no
51 no
52 67
53 65
54 no
55 75
56 48
57 74
58 no
59 67
60 no
61 70
62 71
63 no
64 65
65 no
66 63
67 70
68 64
69 70
70 71
71 67
72 75
73 68
74 63
75 63
76 no
77 67
78 69
79 no
80 65
81 no
82 63
83 70
84 60
85 71
86 68
87 no
88 no
89 69
90 75
91 72
92 no
93 69
94 64
95 no
96 75
97 71
98 no
99 64
100 60
101 43
1 no
2 no
3 no
4 no
5 75
6 75
7 75
8 75
9 75
10 65
11 71
12 70
13 66
14 no
15 73
16 75
17 75
18 70
19 75
20 64
21 75
22 75
23 75
24 72
25 no
26 75
27 75
28 73
29 75
30 75
31 75
32 73
33 no
34 47
35 75
36 73
37 no
38 no
39 75
40 no
41 75
42 no
43 73
44 71
45 63
46 69
47 no
48 65
49 66
50 no
51 no
52 67
53 67
54 no
55 75
56 48
57 73
58 no
59 67
60 no
61 71
62 71
63 no
64 65
65 no
66 69
67 70
68 64
69 68
70 70
71 68
72 75
73 68
74 63
75 63
76 no
77 68
78 68
79 no
80 62
81 no
82 64
83 71
84 61
85 72
86 68
87 no
88 no
89 69
90 74
91 75
92 no
93 69
94 66
95 no
96 73
97 71
98 no
99 66
100 60
101 36
1 no
2 no
3 no
4 no
5 75
6 75
7 75
8 75
9 75
10 68
11 67
12 73
13 65
14 no
15 74
16 75
17 74
18 73
19 75
20 63
21 75
22 75
23 75
24 71
25 no
26 75
27 70
28 73
29 75
30 75
31 75
32 72
33 no
34 33
35 75
36 72
37 no
38 no
39 75
40 no
41 75
42 no
43 74
44 73
45 65
46 72
47 no
48 65
49 66
50 no
51 no
52 68
53 69
54 no
55 75
56 48
57 73
58 no
59 68
60 no
61 70
62 71
63 no
64 66
65 no
66 69
67 70
68 64
69 67
70 75
71 67
72 75
73 68
74 63
75 64
76 no
77 68
78 67
79 no
80 65
81 no
82 64
83 71
84 61
85 73
86 68
87 no
88 no
89 70
90 75
91 75
92 no
93 70
94 66
95 no
96 71
97 71
98 no
99 70
100 60
101 37
1 no
2 no
3 no
4 no
5 75
6 75
7 75
8 75
9 75
10 67
11 70
12 73
13 67
14 no
15 74
16 75
17 73
18 72
19 75
20 67
21 75
22 75
23 75
24 71
25 no
26 75
27 73
28 72
29 75
30 75
31 75
32 68
33 no
34 33
35 75
36 70
37 no
38 no
39 75
40 no
41 75
42 no
43 75
44 74
45 68
46 73
47 no
48 68
49 66
50 no
51 no
52 70
53 69
54 no
55 75
56 51
57 73
58 no
59 66
60 no
61 71
62 71
63 no
64 66
65 no
66 70
67 71
68 66
69 68
70 75
71 67
72 75
73 67
74 63
75 64
76 no
77 68
78 68
79 no
80 61
81 no
82 63
83 71
84 61
85 72
86 68
87 no
88 no
89 70
90 74
91 75
92 no
93 70
94 67
95 no
96 70
97 71
98 no
99 70
100 60
101 43
1 no
2 no
3 no
4 no
5 75
6 75
7 75
8 75
9 75
10 65
11 74
12 74
13 67
14 no
15 74
16 75
17 74
18 72
19 75
20 65
21 75
22 75
23 75
24 74
25 no
26 75
27 65
28 72
29 75
30 75
31 74
32 68
33 no
34 35
35 75
36 72
37 no
38 no
39 75
40 no
41 75
42 no
43 75
44 75
45 68
46 73
47 no
48 69
49 68
50 no
51 no
52 70
53 69
54 no
55 75
56 71
57 74
58 no
59 67
60 no
61 71
62 70
63 no
64 66
65 no
66 71
67 72
68 65
69 69
70 73
71 67
72 75
73 68
74 63
75 63
76 no
77 67
78 68
79 no
80 66
81 no
82 62
83 72
84 61
85 70
86 68
87 no
88 no
89 69
90 73
91 75
92 no
93 69
94 63
95 no
96 70
97 71
98 no
99 74
100 60
101 39
1 no
2 no
3 no
4 no
5 75
6 75
7 75
8 75
9 75
10 64
11 70
12 73
13 67
14 no
15 75
16 75
17 73
18 72
19 75
20 64
21 75
22 75
23 75
24 73
25 no
26 75
27 75
28 72
29 74
30 75
31 74
32 69
33 no
34 46
35 75
36 72
37 no
38 no
39 75
40 no
41 75
42 no
43 75
44 75
45 71
46 74
47 no
48 70
49 68
50 no
51 no
52 71
53 68
54 no
55 75
56 70
57 73
58 no
59 66
60 no
61 71
62 71
63 no
64 65
65 no
66 65
67 71
68 66
69 67
70 68
71 66
72 75
73 67
74 63
75 64
76 no
77 68
78 67
79 no
80 62
81 no
82 64
83 72
84 61
85 70
86 69
87 no
88 no
89 69
90 72
91 75
92 no
93 70
94 65
95 no
96 69
97 70
98 no
99 73
100 60
101 no
1 no
2 no
3 no
4 no
5 75
6 75
7 75
8 75
9 75
10 60
11 75
12 74
13 67
14 no
15 75
16 75
17 74
18 71
19 75
20 64
21 75
22 75
23 75
24 75
25 no
26 75
27 75
28 72
29 74
30 75
31 74
32 69
33 no
34 47
35 75
36 70
37 no
38 no
39 75
40 no
41 75
42 no
43 75
44 75
45 17
46 75
47 no
48 69
49 69
50 no
51 no
52 72
53 68
54 no
55 75
56 70
57 75
58 no
59 67
60 no
61 71
62 71
63 no
64 66
65 no
66 64
67 71
68 66
69 66
70 70
71 66
72 74
73 66
74 62
75 64
76 no
77 69
78 66
79 no
80 65
81 no
82 63
83 72
84 62
85 70
86 70
87 no
88 no
89 69
90 72
91 75
92 no
93 71
94 65
95 no
96 69
97 71
98 no
99 61
100 60
101 32
1 no
2 no
3 no
4 no
5 75
6 75
7 75
8 75
9 75
10 66
11 68
12 74
13 68
14 no
15 75
16 75
17 73
18 71
19 75
20 66
21 75
22 75
23 75
24 74
25 no
26 75
27 75
28 75
29 75
30 75
31 75
32 69
33 no
34 47
35 75
36 67
37 no
38 no
39 75
40 no
41 75
42 no
43 75
44 75
45 8
46 75
47 no
48 70
49 71
50 no
51 no
52 72
53 67
54 no
55 75
56 69
57 74
58 no
59 67
60 no
61 71
62 73
63 no
64 66
65 no
66 56
67 70
68 66
69 67
70 75
71 65
72 74
73 66
74 61
75 63
76 no
77 69
78 67
79 no
80 62
81 no
82 63
83 71
84 62
85 71
86 70
87 no
88 no
89 69
90 72
91 no
92 no
93 71
94 63
95 no
96 70
97 71
98 no
99 63
100 61
101 39
1 no
2 no
3 no
4 no
5 75
6 75
7 75
8 75
9 75
10 62
11 74
12 73
13 68
14 no
15 75
16 75
17 74
18 70
19 75
20 68
21 75
22 75
23 75
24 74
25 no
26 75
27 74
28 75
29 75
30 75
31 75
32 70
33 no
34 75
35 75
36 68
37 no
38 no
39 75
40 no
41 75
42 no
43 75
44 68
45 6
46 75
47 no
48 69
49 70
50 no
51 no
52 70
53 66
54 no
55 75
56 71
57 74
58 no
59 66
60 no
61 71
62 70
63 no
64 67
65 no
66 67
67 71
68 66
69 64
70 68
71 65
72 74
73 65
74 61
75 62
76 no
77 69
78 69
79 no
80 66
81 no
82 63
83 71
84 62
85 71
86 70
87 no
88 no
89 69
90 71
91 75
92 no
93 71
94 60
95 no
96 71
97 71
98 no
99 63
100 61
101 37
1 no
2 no
3 no
4 no
5 75
6 75
7 75
8 75
9 75
10 68
11 66
12 72
13 68
14 no
15 75
16 75
17 75
18 70
19 75
20 69
21 75
22 75
23 75
24 74
25 no
26 75
27 69
28 75
29 75
30 75
31 75
32 75
33 no
34 75
35 75
36 70
37 no
38 no
39 75
40 no
41 75
42 no
43 74
44 66
45 6
46 75
47 no
48 69
49 69
50 no
51 no
52 69
53 65
54 no
55 75
56 71
57 74
58 no
59 68
60 no
61 71
62 70
63 no
64 66
65 no
66 63
67 70
68 67
69 64
70 66
71 65
72 74
73 63
74 61
75 62
76 no
77 68
78 70
79 no
80 67
81 no
82 63
83 73
84 62
85 71
86 70
87 no
88 no
89 68
90 70
91 75
92 no
93 72
94 60
95 no
96 72
97 71
98 no
99 64
100 62
101 35
1 no
2 no
3 no
4 no
5 75
6 75
7 75
8 75
9 74
10 63
11 69
12 72
13 68
14 no
15 75
16 75
17 75
18 70
19 75
20 69
21 75
22 75
23 75
24 74
25 no
26 75
27 72
28 75
29 75
30 75
31 75
32 59
33 no
34 75
35 75
36 70
37 no
38 no
39 75
40 no
41 75
42 no
43 74
44 66
45 6
46 73
47 no
48 68
49 61
50 no
51 no
52 69
53 66
54 no
55 75
56 70
57 74
58 no
59 68
60 no
61 72
62 71
63 no
64 66
65 no
66 65
67 68
68 65
69 64
70 75
71 65
72 74
73 63
74 60
75 62
76 no
77 67
78 69
79 no
80 64
81 no
82 64
83 73
84 61
85 73
86 69
87 no
88 no
89 68
90 70
91 75
92 no
93 73
94 62
95 no
96 73
97 71
98 no
99 62
100 61
101 35
1 no
2 no
3 no
4 no
5 75
6 75
7 75
8 75
9 73
10 59
11 67
12 72
13 68
14 no
15 73
16 75
17 74
18 70
19 75
20 69
21 75
22 75
23 75
24 75
25 no
26 75
27 68
28 75
29 75
30 75
31 75
32 58
33 no
34 69
35 75
36 70
37 no
38 no
39 75
40 no
41 75
42 no
43 74
44 66
45 6
46 73
47 no
48 67
49 62
50 no
51 no
52 69
53 69
54 no
55 75
56 70
57 74
58 no
59 68
60 no
61 72
62 70
63 no
64 68
65 no
66 66
67 68
68 65
69 63
70 69
71 66
72 75
73 63
74 60
75 62
76 no
77 67
78 65
79 no
80 61
81 no
82 63
83 72
84 61
85 72
86 69
87 no
88 no
89 67
90 71
91 75
92 no
93 71
94 63
95 no
96 74
97 72
98 no
99 63
100 61
101 38
1 no
2 no
3 no
4 no
5 75
6 75
7 75
8 75
9 70
10 60
11 63
12 71
13 66
14 no
15 72
16 75
17 74
18 69
19 75
20 71
21 75
22 75
23 74
24 75
25 no
26 75
27 75
28 75
29 75
30 75
31 75
32 59
33 no
34 42
35 75
36 72
37 no
38 no
39 75
40 no
41 75
42 no
43 75
44 66
45 9
46 72
47 no
48 68
49 62
50 no
51 no
52 64
53 65
54 no
55 75
56 72
57 74
58 no
59 67
60 no
61 71
62 71
63 no
64 67
65 no
66 71
67 68
68 66
69 63
70 73
71 66
72 75
73 62
74 60
75 62
76 no
77 66
78 64
79 no
80 67
81 no
82 64
83 72
84 60
85 73
86 69
87 no
88 no
89 67
90 71
91 75
92 no
93 71
94 65
95 no
96 73
97 71
98 no
99 63
100 62
101 40
1 no
2 no
3 no
4 no
5 75
6 75
7 75
8 75
9 71
10 72
11 66
12 71
13 65
14 no
15 72
16 75
17 74
18 69
19 75
20 68
21 75
22 75
23 75
24 75
25 no
26 75
27 73
28 75
29 75
30 75
31 75
32 56
33 no
34 42
35 75
36 75
37 no
38 no
39 75
40 no
41 75
42 no
43 75
44 66
45 19
46 72
47 no
48 68
49 62
50 no
51 no
52 65
53 66
54 no
55 75
56 71
57 74
58 no
59 68
60 no
61 70
62 70
63 no
64 68
65 no
66 70
67 69
68 66
69 63
70 70
71 67
72 75
73 64
74 61
75 62
76 no
77 67
78 64
79 no
80 56
81 no
82 65
83 72
84 60
85 72
86 70
87 no
88 no
89 68
90 71
91 75
92 no
93 71
94 68
95 no
96 74
97 71
98 no
99 62
100 62
101 37
1 no
2 no
3 no
4 no
5 75
6 75
7 75
8 75
9 71
10 63
11 74
12 69
13 66
14 no
15 73
16 75
17 73
18 69
19 75
20 64
21 74
22 75
23 75
24 75
25 no
26 75
27 71
28 74
29 75
30 75
31 75
32 55
33 no
34 42
35 75
36 74
37 no
38 no
39 75
40 no
41 75
42 no
43 75
44 71
45 74
46 73
47 no
48 70
49 62
50 no
51 no
52 65
53 64
54 no
55 75
56 71
57 74
58 no
59 69
60 no
61 71
62 71
63 no
64 67
65 no
66 75
67 69
68 67
69 66
70 75
71 68
72 75
73 65
74 62
75 63
76 no
77 67
78 65
79 no
80 67
81 no
82 64
83 72
84 61
85 72
86 70
87 no
88 no
89 68
90 71
91 75
92 no
93 71
94 75
95 no
96 74
97 70
98 no
99 61
100 62
101 38
1 no
2 no
3 no
4 no
5 75
6 75
7 75
8 75
9 71
10 62
11 65
12 69
13 63
14 no
15 73
16 75
17 73
18 68
19 75
20 62
21 75
22 75
23 75
24 74
25 no
26 75
27 73
28 74
29 75
30 75
31 75
32 55
33 no
34 43
35 75
36 73
37 no
38 no
39 75
40 no
41 75
42 no
43 75
44 73
45 75
46 73
47 no
48 70
49 62
50 no
51 no
52 67
53 65
54 no
55 75
56 71
57 75
58 no
59 69
60 no
61 70
62 71
63 no
64 68
65 no
66 75
67 70
68 67
69 66
70 75
71 70
72 75
73 67
74 61
75 62
76 no
77 67
78 67
79 no
80 66
81 no
82 65
83 72
84 60
85 72
86 70
87 no
88 no
89 69
90 71
91 75
92 no
93 71
94 75
95 no
96 74
97 68
98 no
99 59
100 62
101 39
1 no
2 no
3 no
4 no
5 75
6 75
7 75
8 75
9 73
10 66
11 64
12 68
13 63
14 no
15 72
16 74
17 74
18 68
19 75
20 61
21 75
22 75
23 75
24 73
25 no
26 75
27 73
28 74
29 74
30 75
31 75
32 69
33 no
34 42
35 75
36 73
37 no
38 no
39 75
40 no
41 75
42 no
43 75
44 72
45 75
46 75
47 no
48 69
49 69
50 no
51 no
52 67
53 65
54 no
55 75
56 71
57 75
58 no
59 66
60 no
61 70
62 72
63 no
64 69
65 no
66 75
67 70
68 69
69 66
70 68
71 70
72 75
73 69
74 63
75 63
76 no
77 69
78 68
79 no
80 60
81 no
82 65
83 73
84 61
85 72
86 71
87 no
88 no
89 70
90 71
91 75
92 no
93 71
94 75
95 no
96 72
97 67
98 no
99 59
100 64
101 39
1 no
2 no
3 no
4 no
5 75
6 75
7 75
8 75
9 75
10 58
11 71
12 68
13 63
14 no
15 70
16 71
17 72
18 69
19 75
20 58
21 75
22 75
23 75
24 72
25 no
26 75
27 72
28 74
29 74
30 75
31 75
32 68
33 no
34 31
35 75
36 73
37 no
38 no
39 75
40 no
41 75
42 no
43 75
44 74
45 75
46 74
47 no
48 69
49 67
50 no
51 no
52 67
53 65
54 no
55 75
56 65
57 75
58 no
59 66
60 no
61 68
62 72
63 no
64 70
65 no
66 74
67 72
68 69
69 67
70 69
71 70
72 75
73 70
74 64
75 63
76 no
77 70
78 70
79 no
80 69
81 no
82 65
83 73
84 61
85 71
86 71
87 no
88 no
89 70
90 71
91 75
92 no
93 71
94 69
95 no
96 71
97 66
98 no
99 55
100 64
101 45
1 no
2 no
3 no
4 no
5 75
6 75
7 75
8 75
9 75
10 66
11 62
12 67
13 64
14 no
15 71
16 72
17 72
18 68
19 75
20 58
21 75
22 75
23 75
24 71
25 no
26 75
27 69
28 73
29 74
30 75
31 75
32 68
33 no
34 40
35 75
36 72
37 no
38 no
39 75
40 no
41 75
42 no
43 75
44 75
45 75
46 75
47 no
48 71
49 68
50 no
51 no
52 71
53 69
54 no
55 75
56 64
57 75
58 no
59 67
60 no
61 69
62 70
63 no
64 71
65 no
66 62
67 72
68 68
69 67
70 75
71 70
72 75
73 70
74 64
75 62
76 no
77 70
78 70
79 no
80 67
81 no
82 65
83 74
84 61
85 70
86 70
87 no
88 no
89 70
90 71
91 75
92 no
93 71
94 67
95 no
96 71
97 66
98 no
99 66
100 63
101 46
1 no
2 no
3 no
4 no
5 75
6 75
7 75
8 75
9 75
10 57
11 71
12 68
13 64
14 no
15 71
16 72
17 70
18 66
19 75
20 61
21 75
22 75
23 75
24 70
25 no
26 75
27 72
28 74
29 75
30 75
31 75
32 73
33 no
34 41
35 75
36 71
37 no
38 no
39 75
40 no
41 75
42 no
43 75
44 75
45 75
46 75
47 no
48 70
49 68
50 no
51 no
52 72
53 69
54 no
55 75
56 65
57 75
58 no
59 67
60 no
61 70
62 71
63 no
64 68
65 no
66 71
67 72
68 68
69 67
70 75
71 69
72 75
73 69
74 64
75 62
76 no
77 69
78 71
79 no
80 65
81 no
82 66
83 74
84 62
85 70
86 70
87 no
88 no
89 70
90 71
91 75
92 no
93 71
94 64
95 no
96 70
97 66
98 no
99 62
100 63
101 38
1 no
2 no
3 no
4 no
5 75
6 74
7 75
8 75
9 75
10 63
11 66
12 71
13 65
14 no
15 70
16 72
17 70
18 67
19 75
20 64
21 75
22 75
23 75
24 71
25 no
26 75
27 70
28 72
29 74
30 75
31 75
32 73
33 no
34 41
35 75
36 73
37 no
38 no
39 75
40 no
41 75
42 no
43 75
44 75
45 75
46 73
47 no
48 68
49 69
50 no
51 no
52 73
53 71
54 no
55 75
56 41
57 75
58 no
59 67
60 no
61 69
62 72
63 no
64 68
65 no
66 66
67 71
68 67
69 68
70 75
71 68
72 75
73 69
74 64
75 62
76 no
77 68
78 67
79 no
80 69
81 no
82 67
83 75
84 61
85 70
86 70
87 no
88 no
89 70
90 72
91 75
92 no
93 71
94 66
95 no
96 69
97 66
98 no
99 60
100 63
101 40
1 no
2 no
3 no
4 no
5 75
6 75
7 75
8 75
9 73
10 66
11 66
12 70
13 67
14 no
15 72
16 72
17 70
18 66
19 75
20 63
21 75
22 75
23 75
24 71
25 no
26 73
27 74
28 73
29 74
30 75
31 75
32 73
33 no
34 40
35 75
36 74
37 no
38 no
39 75
40 no
41 75
42 no
43 75
44 75
45 75
46 74
47 no
48 69
49 69
50 no
51 no
52 72
53 71
54 no
55 75
56 42
57 75
58 no
59 67
60 no
61 70
62 72
63 no
64 68
65 no
66 69
67 70
68 67
69 67
70 74
71 67
72 75
73 69
74 65
75 63
76 no
77 68
78 65
79 no
80 63
81 no
82 66
83 75
84 61
85 71
86 70
87 no
88 no
89 71
90 73
91 75
92 no
93 72
94 68
95 no
96 70
97 66
98 no
99 57
100 63
101 no
1 no
2 no
3 no
4 no
5 75
6 75
7 75
8 75
9 73
10 61
11 67
12 71
13 67
14 no
15 72
16 73
17 70
18 66
19 75
20 60
21 75
22 75
23 75
24 71
25 no
26 73
27 68
28 70
29 74
30 75
31 75
32 72
33 no
34 41
35 75
36 74
37 no
38 no
39 75
40 no
41 75
42 no
43 75
44 75
45 75
46 73
47 no
48 71
49 70
50 no
51 no
52 71
53 70
54 no
55 75
56 42
57 75
58 no
59 69
60 no
61 71
62 73
63 no
64 67
65 no
66 68
67 71
68 65
69 64
70 72
71 66
72 75
73 68
74 64
75 62
76 no
77 69
78 69
79 no
80 65
81 no
82 65
83 74
84 61
85 70
86 70
87 no
88 no
89 71
90 73
91 75
92 no
93 72
94 69
95 no
96 70
97 66
98 no
99 59
100 64
101 41
1 no
2 no
3 no
4 no
5 75
6 75
7 75
8 75
9 73
10 63
11 75
12 69
13 68
14 no
15 75
16 75
17 71
18 66
19 75
20 61
21 75
22 75
23 75
24 70
25 no
26 74
27 73
28 71
29 74
30 75
31 75
32 72
33 no
34 66
35 75
36 71
37 no
38 no
39 74
40 no
41 75
42 no
43 75
44 75
45 75
46 72
47 no
48 70
49 72
50 no
